        Serial no.                      Change Request #                                                                                  Target Date  Ready for Promotion                                                                               Attachment           EAP Attachment/\nEAP included? (Y/N)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Description     Version Urgency Classification   Weblogic Cluster  EAR file  Datasource  Team   Requested by                                                                                                                                                                                                                                                                                                  Remarks EAP (PROD)  VH3 CORP                 HKEC          Unnamed: 20          Unnamed: 21          Unnamed: 22          Unnamed: 23          Unnamed: 24                 HKWC          Unnamed: 26          Unnamed: 27          Unnamed: 28          Unnamed: 29          Unnamed: 30          Unnamed: 31          Unnamed: 32                  KCC          Unnamed: 34          Unnamed: 35          Unnamed: 36          Unnamed: 37          Unnamed: 38          Unnamed: 39          Unnamed: 40                  KEC          Unnamed: 42          Unnamed: 43                  KWC          Unnamed: 45          Unnamed: 46          Unnamed: 47          Unnamed: 48                 NTEC          Unnamed: 50          Unnamed: 51          Unnamed: 52          Unnamed: 53          Unnamed: 54          Unnamed: 55                 NTWC          Unnamed: 57          Unnamed: 58          Unnamed: 59          Unnamed: 60 Unnamed: 61
52   PPM2021_S0052          CORPALERT-114, CORPALERT-115                                                                          March 1, 2021 18:30  2021-03-01 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0052.xlsx                                            NaN  CORPALERT-114: [Corp Allergy] As the "Display Name" and/or "Salt/Special Property" of DIPH32 will be changed in PHS, please amend the "Display Name" and/or "Salt/Special Property" of the affected allergy and/or ADR records under CMS Corp. Allergy/ Alert function on the same date according to the conversion defined in the attachment.                  \nCORPALERT-115: [Corp Allergy] As the "Display Name" and/or "Salt/Special Property" of POVI11 will be changed in PHS, please amend the "Display Name" and/or "Salt/Special Property" of the affected allergy and/or ADR records under CMS Corp. Allergy/ Alert function on the same date according to the conversion defined in the attachment.         \n         \n  2021-S0052      SV        Service                NaN       NaN         NaN   CS1     Ka Fu Wong                                                                                                                                                                                                                                                                      All Hospitals / March 1, 2021 18:30        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
53   PPM2021_S0053                                CCM-36                                                                                  01-Mar-2021  2021-03-01 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0060                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   CCM-36: [CCM] To enable task filter in timeline for all cancer groups  2021-S0053      SV        Service                NaN       NaN         NaN   CS3      Henry LAM                                                                                                                                                                                                                                                                                        ALL / 01-Mar-2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
64   PPM2021_S0064                               MRFU-15                                                                                   12-03-2021  2021-03-08 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0117                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             MRFU-15: [MRFU] Update forwarder records of MRFU for weblogic 12c migration  2021-S0064      SV        Service                NaN       NaN         NaN   CS6   Desmond CHOW                                                                                                                                                                                                                                                12-03-2021, Please promote after MRFU-14 (PPM2021_03027)         NaT  NaN  NaN  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-15 00:00:00  2021-04-15 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
65   PPM2021_S0065                               MRAM-28                                                                                   12-03-2021  2021-03-08 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0118                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             MRAM-28: [MRAM] Update forwarder records of MRAM for weblogic 12c migration  2021-S0065      SV        Service                NaN       NaN         NaN   CS6   Desmond CHOW                                                                                                                                                                                                                                                 12-03-2021, Please promote after MRAM-26 (PPM2021_03013)        NaT  NaN  NaN  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-15 00:00:00  2021-04-15 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
66   PPM2021_S0066                               AIRPL-3                                                                     on or before 08 Mar 2021  2021-03-08 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0066.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         AIRPL-3: [AIRPL] Enable AI Result Patient Lists in TMH and TSWH  2021-S0066      SV        Service                NaN       NaN         NaN   CD2  Hon Sing CHAN                                                                                                   For TMH, TSH only (Please complete the promotion on or before 08 Mar 2021), Please promote after PSP-46 (PPM2021_U0040) and PSP-49 (PPM2021_U0048), This promotion is for production environment only.        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-08 00:00:00                  NaN                  NaN                  NaN  2021-03-08 00:00:00         NaN
67   PPM2021_S0067                             PDFENG-62                                                                   on or before 18th Mar 2021  2021-03-08 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0067.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      PDFENG-62: [PDF Engine] Enable CMS PDF Viewer parameter pdfeng_enable_cmspdfviewer  2021-S0067      SV        Service                NaN       NaN         NaN   EA2     Annie Choi                                                                                                              All hospital / For pilot workstation/hospital (to be selected by ITO), please complete on or before 18th Mar 2021. Another JIRA ticket will be submitted to enable for ALL hospitals later.        NaT  NaN  NaN  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00         NaN
68   PPM2021_S0068                           CMSLOGON-58                                                                     On or before 22-Mar-2021  2021-03-08 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0068.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CMSLOGON-58: [User Admin] To prepare the “User Profile Maintenance” setup of Clinical Pathway app and Clinical Pathway List in PPM, AAT and Production environment  2021-S0068      SV        Service                NaN       NaN         NaN   EA2      Ricky Yau                                                                                                                                                                                                                                                                           ALL / On or before 22-Mar-2021        NaT  NaN  NaN  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00  2021-03-19 00:00:00         NaN
69   PPM2021_S0069               CMSMENU-35, CMSLOGON-59                                                                     On or before 19-Mar-2021  2021-03-08 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0069.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               CMSMENU-35: [CMS - Menu Bar] Update security bits to grant access right to eConsent\nCMSLOGON-59: [User Admin] Add security bit for "Enquiry" of eConsent  2021-S0069      SV        Service                NaN       NaN         NaN   EA2      Ricky Yau                                                                                                                                                                                                                                                                           ALL / On or before 19-Mar-2021        NaT  NaN  NaN  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-16 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00  2021-03-15 00:00:00         NaN
70   PPM2021_S0070                                MPL-89                                                          CMW:  14 Mar-2021 01:00AM – 01:30AM  2021-03-12 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0070.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [MPL] MPL-89 HKCTT monthly maintenance for Mar 2021 CMW  2021-S0070      SV        Service                NaN       NaN         NaN   CS2    Franco TANG                                                                                              For CORP IMP:  Please apply this during CMW:  14 Mar-2021 01:00AM – 01:30AM\nFor IP IMP:  Please execute the Servlet or BCP command during:  14 Mar-2021 06:00AM – 07:00AM (Before the clinic opening hour)        NaT  NaN  NaN  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00  2021-03-14 00:00:00         NaN
71   PPM2021_S0071                         CORPALERT-122  For pilot hospital HHH: on March 15, 2021, For other hospitals: on or before March 22, 2021  2021-03-15 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0071.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       CORPALERT-122: [CORPALERT] Forwarder script for enabling CMS Alert Webservice to use Weblogic 12C  2021-S0071      SV        Service                NaN       NaN         NaN   CS1     Ka Fu Wong                                                                                               All/ For pilot hospital HHH, please promote this service on March 15, 2021. For other hospitals, please promote this service on or before March 22, 2021. Please prmote after CORPALERT-90 (PPM2020_15017)        NaT  NaN  NaN  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00  2021-03-23 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00  2021-03-18 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
72   PPM2021_S0072                         CORPALERT-118                                                                                  15 Mar 2021  2021-03-15 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0072.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Corp Allergy] CORPALERT-118: To improve medication safety, conversion of free text allergy/Non-drug allergy entries to structured allergen/allergen group.\nThe conversion of free text drug allergy/Non-drug allergy entries was initiated by HI team.  2021-S0072      SV        Service                NaN       NaN         NaN   CS1      Karen Lam                                                                                                                                                                                                                                                                                         All/ 15 Mar 2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
73   PPM2021_S0073                    MVTS-116, MVTS-117                                                                             17 Mar 2021 1830  2021-03-16 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0073.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    MVTS-116: [MVTS] To change the frequency setup of QEH H6 ward (ward code: H6G, H6R, H6S).\nMVTS-117: [MVTS] To change the common ward set of QEH H6 ward (ward code: H6G, H6R, H6S).  2021-S0073      SV        Service                NaN       NaN         NaN   CS5    Tommy LEUNG                                                                                                                                                                                                                                                                            Target date: 17 Mar 2021 1830        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
74   PPM2021_S0074                    MVTS-109, MVTS-115                                                                             17 Mar 2021 2330  2021-03-16 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0074.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              MVTS-109: [MVTS] To change the frequency setup of OLMH E2 ward.\nMVTS-115: [MVTS] To add a ward set "Admission set (E2)" for OLMH E2 ward.  2021-S0074      SV        Service                NaN       NaN         NaN   CS5    Tommy LEUNG                                                                                                                                                                                                                                                                            Target date: 17 Mar 2021 2330        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
75   PPM2021_S0075                               CCE-130                                                                     on 22-Mar-2021 at 00:00.  2021-03-16 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0114                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  CCE-130: [CCE] eConsultation - POH/ANA  2021-S0075      SV        Service                NaN       NaN         NaN   CS4      Daniel LI                                                                                                                                                                                                                                                 This promotion MUST be promoted on 22-Mar-2021 at 00:00.        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
76   PPM2021_S0076                          ITOCMS-13839                                                                     on or before 19-Mar-2021  2021-03-16 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0076.xlsx      ..\EAP\Forms\EAP_CmsCorpMoe_21_S0076.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ITOCMS-13839: [Misc-POH] MOE printout customization for POH - Implementation of e-Signature for CMS Prescription Printouts at POH  2021-S0076      SV        Service      CmsCorpMoePrd       NaN         NaN  CSC3      Tony Shih                                                                                                                                                                                                                                                                    For POH only on or before 19-Mar-2021 2021-03-19  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
77   PPM2021_S0077                                 THE-9                                                                                   16-03-2021  2021-03-16 00:00:00  https://wfeng-svc/Runtime/Runtime/Form/CMS__Promotion__Form?formnumber=M-ITOCMS-21-0122                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             THE-9: [THE] update THE forwarder 12c table  2021-S0077      SV        Service                NaN       NaN         NaN   CS6   Desmond CHOW                                                                                                                                                                                                                                                                               all hospital (16 Mar 2021)        NaT  NaN  NaN  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00  2021-04-16 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-20 00:00:00  2021-04-15 00:00:00  2021-04-15 00:00:00                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
78   PPM2021_S0078                          ITOCMS-14001                                                                                  23-Mar-2021  2021-03-16 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0078.xlsx      ..\EAP\Forms\EAP_CmsCorpMoe_21_S0078.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Misc-KCC] MOE printout customization for WTS (Pharmacy Service Hour Update)  2021-S0078      SV        Service      CmsCorpMoePrd       NaN         NaN  CSC3       Tony LAI                                                                                                                                                                                                                                                                    For WTS only on or before 23-Mar-2021 2021-03-23  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
79   PPM2021_S0079                              MCAF-329                                                                            16 Mar 2021 18:30  2021-03-16 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0079.xlsx   ..\EAP\Forms\EAP_CmsCorpMobile_21_S0079.xlsx                                                                                                                                                                                                                                                                                                                                                                                                                                                                         MCAF-329: [MCAF] - To upload the below clinical suite app to Clinical Suite App Store:\n1. PCP (Nursing) 1.5 (16/03/2021 18:30, Optional till 30/03/2021) \n2. PAF (Nursing) 1.10 (16/03/2021 18:30, Optional till 30/03/2021) \nFor supporting MPAF-7 & MPCP-7  2021-S0079      SV        Service   CmsCorpMobilePrd       NaN         NaN   CS5    Ares CHEUNG                                                                                                                                                                             Target effective date: 16 Mar 2021 18:30 (To facilitate the release of PCP (Nursing) and PAF (Nursing) on 16 Mar 2021 18:30) 2021-03-16  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
80   PPM2021_S0080                               EPR-227                                                                     On or before 26-Mar-2021  2021-03-17 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0080.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [ePR] Grant the ePR access rights to WLS 12c for RIS  2021-S0080      SV        Service                NaN       NaN         NaN   CS4      Keith LAU                                                                                                                                                                                                                         This promotion will be performed by ePR front-end team. On or before 26-Mar-2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
81   PPM2021_S0081                               EPR-229                                                                     On or before 26-Mar-2021  2021-03-17 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0081.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [ePR] Update the endpoint of AEIS Tiffs to PDF converting services at the production environment  2021-S0081      SV        Service                NaN       NaN         NaN   CS4      Keith LAU                                                                                                                                                                                                                         This promotion will be performed by ePR front-end team. On or before 26-Mar-2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
82   PPM2021_S0082                               EPR-238                                                                     On or before 26-Mar-2021  2021-03-17 00:00:00                                                      ..\Forms\2021\SV\PPM2021_S0082.xlsx                                            NaN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [ePR] Grant the ePR access rights to WLS 12c for LIS  2021-S0082      SV        Service                NaN       NaN         NaN   CS4      Keith LAU                                                                                                                                                                                                                         This promotion will be performed by ePR front-end team. On or before 26-Mar-2021        NaT  NaN  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN                  NaN         NaN
